-0.20,-0.06,-0.10,0.00,0.00,217.98,-356.11
-0.27,-0.13,-0.13,0.00,0.00,217.98,-356.11
-0.17,-0.10,-0.08,0.00,0.00,217.98,-356.11
-0.17,-0.10,-0.08,0.00,0.00,217.98,-356.11
-0.13,-0.13,-0.11,0.00,0.00,217.98,-356.11
-0.20,-0.06,-0.08,0.00,0.00,217.98,-356.11
-0.10,-0.06,-0.07,0.00,0.00,217.98,-356.11
-0.31,-0.10,-0.07,0.00,0.00,217.98,-356.11
-0.13,-0.10,-0.10,0.00,0.00,217.98,-356.11
-0.17,-0.03,-0.10,0.00,0.00,217.98,-356.11
-0.20,-0.06,-0.11,0.00,0.00,217.98,-356.11
-0.13,-0.06,-0.05,0.00,0.00,217.98,-356.11
-0.17,-0.10,-0.05,0.00,0.00,217.98,-356.11
-0.20,-0.06,-0.05,0.00,0.00,217.98,-356.11
-0.13,-0.06,-0.08,0.00,0.00,217.98,-356.11
-0.10,-0.06,-0.05,0.00,0.00,217.98,-356.11
-0.10,0.00,-0.08,0.00,0.00,217.98,-356.11
-0.13,-0.06,-0.08,0.00,0.00,217.98,-356.11
-0.17,-0.06,-0.07,0.00,0.00,217.98,-356.11
-0.13,-0.03,-0.08,0.00,0.00,217.98,-356.11
-0.20,-0.10,-0.07,0.00,0.00,217.98,-356.11
-0.20,-0.10,-0.10,0.00,0.00,217.98,-356.11
-0.17,-0.03,-0.07,0.00,0.00,217.98,-356.11
-0.17,-0.06,-0.04,0.00,0.00,217.98,-356.11
-0.20,-0.03,-0.11,0.00,0.00,217.98,-356.11
-0.13,-0.03,-0.08,0.00,0.00,217.98,-356.11
-0.20,-0.13,-0.02,0.00,0.00,217.98,-356.11
-0.03,-0.03,-0.08,0.00,0.00,217.98,-356.11
-0.06,-0.17,-0.07,0.00,0.00,217.98,-356.11
-0.03,0.00,-0.08,0.00,0.00,217.98,-356.11
-0.20,-0.03,-0.10,0.00,0.00,217.98,-356.11
-0.17,-0.10,-0.07,0.00,0.00,217.98,-356.11
-0.17,-0.06,-0.05,0.00,0.00,217.98,-356.11
-0.13,0.00,-0.07,0.00,0.00,217.98,-356.11
-0.10,-0.06,-0.10,0.00,0.00,217.98,-356.11
-0.06,0.00,-0.08,0.00,0.00,217.98,-356.11
-0.10,-0.13,-0.13,0.00,0.00,217.98,-356.11
-0.06,-0.03,-0.04,0.00,0.00,217.98,-356.11
-0.10,-0.03,-0.08,0.00,0.00,217.98,-356.11
-0.10,-0.03,-0.10,0.00,0.00,217.98,-356.11
-0.20,-0.10,-0.08,0.00,0.00,217.98,-356.11
-0.10,-0.03,-0.13,0.00,0.00,217.98,-356.11
-0.03,-0.06,-0.10,0.00,0.00,217.98,-356.11
-0.13,0.00,-0.13,0.00,0.00,217.98,-356.11
-0.13,-0.06,-0.14,0.00,0.00,217.98,-356.11
-0.13,0.00,-0.04,0.00,0.00,217.98,-356.11
-0.24,-0.03,-0.08,0.00,0.00,217.98,-356.11
-0.10,-0.03,-0.07,0.00,0.00,217.98,-356.11
-0.17,-0.06,-0.11,0.00,0.00,217.98,-356.11
-0.20,-0.10,-0.08,0.00,0.00,217.98,-356.11
-0.13,-0.06,-0.07,0.00,0.00,217.98,-356.11
-0.20,-0.13,-0.10,0.00,0.00,217.98,-356.11
-0.20,-0.03,-0.10,0.00,0.00,217.98,-356.11
-0.20,-0.17,-0.07,0.00,0.00,217.98,-356.11
-0.17,0.00,-0.13,0.00,0.00,217.98,-356.11
-0.13,-0.10,-0.08,0.00,0.00,217.98,-356.11
-0.20,-0.06,-0.07,0.00,0.00,217.98,-356.11
-0.10,-0.10,-0.07,0.00,0.00,217.98,-356.11
-0.10,0.00,-0.07,0.00,0.00,217.98,-356.11
-0.17,-0.06,-0.04,0.00,0.00,217.98,-356.11
-0.27,-0.13,-0.10,0.00,0.00,217.98,-356.11
-0.17,-0.03,-0.07,0.00,0.00,217.98,-356.11
-0.13,-0.06,-0.13,0.00,0.00,217.98,-356.11
-0.17,0.00,-0.08,0.00,0.00,217.98,-356.11
-0.17,-0.10,-0.08,0.00,0.00,217.98,-356.11
-0.17,-0.10,-0.05,0.00,0.00,217.98,-356.11
-0.06,-0.03,-0.08,0.00,0.00,217.98,-356.11
-0.13,0.06,-0.10,0.00,0.00,217.98,-356.11
-0.13,-0.03,-0.10,0.00,0.00,217.98,-356.11
-0.10,0.03,-0.08,0.00,0.00,217.98,-356.11
-0.03,0.10,-0.08,0.00,0.00,217.98,-356.11
-0.03,0.00,-0.08,0.00,0.00,217.98,-356.11
-0.06,-0.03,-0.02,0.00,0.00,217.98,-356.11
-0.06,0.06,-0.08,0.00,0.00,217.98,-356.11
0.03,0.10,-0.11,0.00,0.00,217.98,-356.11
0.06,0.17,-0.07,0.00,0.00,217.98,-356.11
0.13,0.03,-0.05,0.00,0.00,217.98,-356.11
0.06,0.13,-0.07,0.00,0.00,217.98,-356.11
0.10,0.17,-0.11,0.00,0.00,217.98,-356.11
0.03,0.20,-0.04,0.00,0.00,217.98,-356.11
0.13,0.10,-0.07,0.00,0.00,217.98,-356.11
0.17,0.20,-0.08,0.00,0.00,217.98,-356.11
0.10,0.34,-0.10,0.00,0.00,217.98,-356.11
0.31,0.34,-0.14,0.00,0.00,217.98,-356.11
0.31,0.38,-0.10,0.00,0.00,217.98,-356.11
0.34,0.31,-0.07,0.00,0.00,217.98,-356.11
0.45,0.34,-0.05,0.00,0.00,217.98,-356.11
0.41,0.48,-0.04,0.00,0.00,217.98,-356.11
0.59,0.48,-0.08,0.00,0.00,217.98,-356.11
0.31,0.55,-0.07,0.00,0.00,217.98,-356.11
0.38,0.55,-0.08,0.00,0.00,217.98,-356.11
0.52,0.59,-0.10,0.00,0.00,217.98,-356.11
0.59,0.59,-0.05,0.00,0.00,217.98,-356.11
0.59,0.62,-0.07,0.00,0.00,217.98,-356.11
0.59,0.69,-0.08,0.00,0.00,217.98,-356.11
0.69,0.80,-0.08,0.00,0.00,217.98,-356.11
0.90,0.76,-0.14,0.00,0.00,217.98,-356.11
0.80,0.83,-0.07,0.00,0.00,217.98,-356.11
0.90,0.93,-0.04,0.00,0.00,217.98,-356.11
0.97,0.93,-0.04,0.00,0.00,217.98,-356.11
1.11,1.07,-0.04,0.00,0.00,217.98,-356.11
0.97,1.21,-0.02,0.00,0.00,217.98,-356.11
1.21,1.11,-0.08,0.00,0.00,217.98,-356.11
1.18,1.32,-0.10,0.00,0.00,217.98,-356.11
1.28,1.32,-0.04,0.00,0.00,217.98,-356.11
1.46,1.39,-0.04,0.00,0.00,217.98,-356.11
1.39,1.39,-0.07,0.00,0.00,217.98,-356.11
1.42,1.56,-0.08,0.00,0.00,217.98,-356.11
1.56,1.53,-0.11,0.00,0.00,217.98,-356.11
1.66,1.66,-0.05,0.00,0.00,217.98,-356.11
1.70,1.77,-0.05,0.00,0.00,217.98,-356.11
1.84,1.70,-0.08,0.00,0.00,217.98,-356.11
1.87,1.94,-0.08,0.00,0.00,217.98,-356.11
1.91,2.01,-0.07,0.00,0.00,217.98,-356.11
1.91,2.08,-0.07,0.00,0.00,217.98,-356.11
2.05,2.08,-0.02,0.00,0.00,217.98,-356.11
2.15,2.12,-0.10,0.00,0.00,217.98,-356.11
2.22,2.22,-0.10,0.00,0.00,217.98,-356.11
2.29,2.36,-0.04,0.00,0.00,217.98,-356.11
2.46,2.57,-0.05,0.00,0.00,217.98,-356.11
2.50,2.50,-0.07,0.00,0.00,217.98,-356.11
2.50,2.50,-0.07,0.00,0.00,217.98,-356.11
2.67,2.71,-0.05,0.00,0.00,217.98,-356.11
2.74,2.74,-0.07,0.00,0.00,217.98,-356.11
2.92,2.85,-0.05,0.00,0.00,217.98,-356.11
2.99,2.92,-0.10,0.00,0.00,217.98,-356.11
2.99,3.06,-0.04,0.00,0.00,217.98,-356.11
3.06,3.09,-0.07,0.00,0.00,217.98,-356.11
3.26,3.26,-0.04,0.00,0.00,217.98,-356.11
3.30,3.23,-0.01,0.00,0.00,217.98,-356.11
3.54,3.44,-0.01,0.00,0.00,217.98,-356.11
3.58,3.37,-0.01,0.00,0.00,217.98,-356.11
3.58,3.51,-0.04,0.00,0.00,217.98,-356.11
3.68,3.61,-0.02,0.00,0.00,217.98,-356.11
3.79,3.68,-0.02,0.00,0.00,217.98,-356.11
3.89,3.79,-0.04,0.00,0.00,217.98,-356.11
3.82,3.93,-0.05,0.00,0.00,217.98,-356.11
4.24,3.96,-0.04,0.00,0.00,217.98,-356.11
4.24,4.27,-0.01,0.00,0.00,217.98,-356.11
4.38,4.31,-0.02,0.00,0.00,217.98,-356.11
4.59,4.38,-0.01,0.00,0.00,217.98,-356.11
4.45,4.48,-0.01,0.00,0.00,217.98,-356.11
4.83,4.62,0.01,0.00,0.00,217.98,-356.11
4.90,4.76,0.01,0.00,0.00,217.98,-356.11
4.90,4.76,-0.01,0.00,0.00,217.98,-356.11
5.07,4.93,-0.01,0.00,0.00,217.98,-356.11
5.18,5.00,-0.02,0.00,0.00,217.98,-356.11
5.18,5.07,-0.01,0.00,0.00,217.98,-356.11
5.21,5.35,-0.02,0.00,0.00,217.98,-356.11
5.49,5.35,-0.01,0.00,0.00,217.98,-356.11
5.66,5.42,-0.01,0.00,0.00,217.98,-356.11
5.70,5.49,-0.04,0.00,0.00,217.98,-356.11
5.94,5.60,0.02,0.00,0.00,217.98,-356.11
6.01,5.94,-0.01,0.00,0.00,217.98,-356.11
6.15,5.98,0.04,0.00,0.00,217.98,-356.11
6.22,6.12,-0.01,0.00,0.00,217.98,-356.11
6.36,6.15,-0.01,0.00,0.00,217.98,-356.11
6.46,6.53,-0.02,0.00,0.00,217.98,-356.11
6.67,6.64,-0.01,0.00,0.00,217.98,-356.11
6.78,6.67,-0.02,0.00,0.00,217.98,-356.11
6.81,6.85,-0.04,0.00,0.00,217.98,-356.11
